ozzekeriya|0.0|0.0|1.0
herhkese|0.0|0.0|1.0
indirmek|0.0|0.0|1.0
madonnanz|0.0|0.0|1.0
dogum|0.0|0.0|1.0
affetmek|0.0|0.3333333333333333|0.6666666666666666
maallah|0.0|0.3333333333333333|0.6666666666666666
arkc|0.0|0.0|1.0
berktopgul|0.0|0.0|1.0
sebebiiiii|0.0|0.0|1.0
arka|0.5882352941176471|0.23529411764705882|0.17647058823529413
inallahizmir|0.0|0.0|1.0
mesaj|0.7708333333333334|0.125|0.10416666666666667
unlarn|0.0|0.0|1.0
varsn|0.0|0.0|1.0
tpk|0.0|0.0|1.0
eglence|0.0|0.0|1.0
eeee|0.0|0.0|1.0
olmalarn|0.0|0.0|1.0
tanyabilme|0.0|0.0|1.0
arky|0.5|0.0|0.5
niyet|0.0|0.0|1.0
arks|0.0|0.0|1.0
bahsetmek|0.6|0.2|0.2
gururluyuz|0.0|0.0|1.0
iimde|0.0|0.0|1.0
gorup|0.0|0.0|1.0
tandm|0.0|0.0|1.0
aryorsa|0.0|0.0|1.0
resmen|0.2222222222222222|0.2222222222222222|0.5555555555555556
cumhurbakan|0.0|0.5|0.5
iaret|0.0|0.0|1.0
ersoykubilay|0.0|0.0|1.0
cok|0.32142857142857145|0.17857142857142858|0.5
olabilirm|0.0|0.0|1.0
hibir|0.59375|0.28125|0.125
orkides|0.0|0.0|1.0
ikolatal|0.0|0.0|1.0
huzuur|0.0|0.0|1.0
ucuz|0.25|0.25|0.5
korkmak|0.75|0.0|0.25
unileveri|0.0|0.0|1.0
elence|0.16666666666666666|0.16666666666666666|0.6666666666666666
takmmzynetimi|0.0|0.0|1.0
farkllk|0.0|0.0|1.0
baharmniekleri|0.0|0.0|1.0
yicez|0.0|0.0|1.0
olaydi|0.0|0.0|1.0
hoplamak|0.5|0.0|0.5
lal|0.0|0.0|1.0
lan|0.6111111111111112|0.05555555555555555|0.3333333333333333
alyor|0.5|0.0|0.5
lala|0.0|0.0|1.0
defter|0.0|0.0|1.0
haklisin|0.0|0.0|1.0
huzur|0.18181818181818182|0.18181818181818182|0.6363636363636364
zlediin|0.0|0.0|1.0
ketcaplisumuk|0.0|0.0|1.0
yapyo|0.0|0.0|1.0
trk|0.25|0.375|0.375
basit|0.4|0.2|0.4
yazmak|0.6153846153846154|0.15384615384615385|0.23076923076923078
selocan|0.25|0.25|0.5
birok|0.0|0.0|1.0
200|0.6666666666666666|0.0|0.3333333333333333
688|0.0|0.0|1.0
havasn|0.0|0.0|1.0
mcadele|0.0|0.5|0.5
geirmeyi|0.0|0.0|1.0
geirmeye|0.0|0.6666666666666666|0.3333333333333333
Kiraz|0.0|0.0|1.0
hazr|0.0|0.75|0.25
birann|0.0|0.0|1.0
girmek|0.5|0.3181818181818182|0.18181818181818182
bedavaym|0.0|0.0|1.0
kazandim|0.0|0.0|1.0
